customer_id,last_purchase_date,first_purchase_date,total_transactions,total_spend,avg_order_value,active_months,quantity_total,discount_usage_rate,days_since_last_purchase,customer_lifespan_days,churn_label,clv_proxy,transactions_last_90_days,spend_last_90_days,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
C0319,2025-12-16,2025-04-18,20,104318.44,5215.9220000000005,7,45,9.25,15,242,0,60852.42,3.0,16229.34,15,20,104318.44,3,4,4,344,High-Value
C0320,2025-12-21,2025-04-26,15,50066.88,3337.792,8,29,13.333333333333334,10,239,0,33377.92,6.0,18613.86,10,15,50066.88,3,3,3,333,High-Value
C0321,2025-11-27,2025-07-08,3,6340.92,2113.64,3,7,6.666666666666667,34,142,0,1585.23,2.0,3682.19,34,3,6340.92,2,1,1,211,At-Risk
C0322,2025-12-08,2025-02-02,8,12200.849999999999,1525.1062499999998,5,11,10.625,23,309,0,5083.69,2.0,3242.7200000000003,23,8,12200.85,2,2,1,221,At-Risk
C0323,2025-09-06,2025-01-27,6,9128.43,1521.405,5,11,11.666666666666666,116,222,1,3803.51,0.0,0.0,116,6,9128.43,1,1,1,111,At-Risk
C0324,2025-12-22,2025-05-04,15,39859.63,2657.3086666666663,7,25,9.0,9,232,0,23251.45,6.0,14332.34,9,15,39859.63,3,3,3,333,High-Value
C0325,2025-12-31,2025-01-30,7,14941.47,2134.4957142857143,6,13,10.714285714285714,0,335,0,7470.74,2.0,2351.1,0,7,14941.47,4,1,2,412,Low-Engagement
C0326,2025-11-24,2025-02-12,6,10403.95,1733.9916666666668,6,11,18.333333333333332,37,285,0,5201.98,1.0,1425.88,37,6,10403.95,2,1,1,211,At-Risk
C0327,2025-12-19,2025-03-21,8,12014.25,1501.78125,7,12,15.625,12,273,0,7008.31,2.0,2815.04,12,8,12014.25,3,2,1,321,Repeat
C0328,2025-12-09,2025-04-03,12,17553.91,1462.8258333333333,8,18,11.25,22,250,0,11702.61,4.0,6873.87,22,12,17553.91,2,3,2,232,Low-Engagement
C0329,2025-12-21,2025-04-26,17,45604.95,2682.6441176470585,9,35,10.0,10,239,0,34203.71,3.0,12531.630000000001,10,17,45604.95,3,4,3,343,High-Value
C0330,2025-11-01,2025-03-19,5,15882.77,3176.554,5,8,10.0,60,227,0,6617.82,2.0,5929.3,60,5,15882.77,1,1,2,112,At-Risk
C0331,2025-12-20,2025-04-13,12,30465.489999999998,2538.790833333333,9,21,9.166666666666666,11,251,0,22849.12,5.0,14474.99,11,12,30465.49,3,3,3,333,High-Value
C0332,2025-09-23,2025-01-21,12,21185.16,1765.43,8,23,11.666666666666666,99,245,1,14123.44,0.0,0.0,99,12,21185.16,1,3,2,132,Low-Engagement
C0333,2025-12-18,2025-03-09,18,98226.19,5457.010555555556,9,39,9.444444444444445,13,284,0,73669.64,8.0,43303.94,13,18,98226.19,3,4,4,344,High-Value
C0334,2025-12-13,2025-03-06,19,96109.7,5058.405263157894,9,42,10.263157894736842,18,282,0,72082.27,6.0,28203.3,18,19,96109.7,3,4,4,344,High-Value
C0335,2025-12-17,2025-02-25,15,95110.26,6340.683999999999,10,32,11.0,14,295,0,79258.55,3.0,18632.32,14,15,95110.26,3,3,4,334,High-Value
C0336,2025-12-29,2025-04-06,25,137204.62,5488.1848,6,50,13.8,2,267,0,68602.31,8.0,38436.62,2,25,137204.62,4,4,4,444,High-Value
C0337,2025-11-17,2025-04-26,10,16630.62,1663.062,5,22,17.0,44,205,0,6929.42,4.0,6969.2,44,10,16630.62,1,2,2,122,At-Risk
C0338,2025-11-03,2025-04-17,7,12665.33,1809.3328571428572,5,11,15.0,58,200,0,5277.22,1.0,1280.91,58,7,12665.33,1,1,1,111,At-Risk
C0339,2025-11-22,2025-03-01,14,39599.47,2828.5335714285716,7,26,11.071428571428571,39,266,0,23099.69,2.0,3889.6899999999996,39,14,39599.47,2,3,3,233,Low-Engagement
C0340,2025-12-24,2025-04-24,14,65734.99,4695.356428571429,7,32,10.714285714285714,7,244,0,38345.41,3.0,12506.52,7,14,65734.99,4,3,4,434,High-Value
C0341,2025-12-11,2025-02-18,18,52830.35,2935.019444444444,10,38,11.944444444444445,20,296,0,44025.29,9.0,23613.420000000002,20,18,52830.35,3,4,4,344,High-Value
C0342,2025-12-31,2025-03-15,20,50114.68,2505.734,10,38,10.75,0,291,0,41762.23,6.0,14579.73,0,20,50114.68,4,4,3,443,High-Value
C0343,2025-12-23,2025-05-10,18,96513.95,5361.886111111111,7,37,11.666666666666666,8,227,0,56299.8,7.0,40067.36,8,18,96513.95,3,4,4,344,High-Value
C0344,2025-12-19,2025-03-25,24,73833.11,3076.3795833333334,9,51,9.583333333333334,12,269,0,55374.83,9.0,25863.85,12,24,73833.11,3,4,4,344,High-Value
C0345,2025-12-03,2025-05-03,8,20251.42,2531.4275,5,15,8.125,28,214,0,8438.09,1.0,2700.61,28,8,20251.42,2,2,2,222,At-Risk
C0346,2025-12-16,2025-05-21,5,9827.31,1965.462,5,9,12.0,15,209,0,4094.71,2.0,4727.12,15,5,9827.31,3,1,1,311,Low-Engagement
C0347,2025-10-12,2025-05-08,12,18830.4,1569.2,6,15,11.666666666666666,80,157,0,9415.2,2.0,3951.71,80,12,18830.4,1,3,2,132,Low-Engagement
C0348,2025-12-23,2025-03-05,17,96548.89,5679.346470588235,9,47,9.705882352941176,8,293,0,72411.67,5.0,26995.75,8,17,96548.89,3,4,4,344,High-Value
C0349,2025-12-21,2025-02-17,13,44949.31,3457.6392307692304,8,25,10.384615384615385,10,307,0,29966.21,4.0,16577.68,10,13,44949.31,3,3,3,333,High-Value
C0350,2025-09-28,2025-05-01,3,4725.08,1575.0266666666666,2,4,6.666666666666667,94,150,1,787.51,0.0,0.0,94,3,4725.08,1,1,1,111,At-Risk
C0351,2025-12-23,2025-05-04,10,10702.25,1070.225,5,20,13.5,8,233,0,4459.27,1.0,1159.44,8,10,10702.25,3,2,1,321,Repeat
C0352,2025-07-22,2025-03-13,11,17637.98,1603.4527272727273,5,19,13.636363636363637,162,131,1,7349.16,0.0,0.0,162,11,17637.98,1,3,2,132,Low-Engagement
C0353,2025-12-27,2025-04-21,8,12914.21,1614.27625,4,11,10.0,4,250,0,4304.74,2.0,5607.46,4,8,12914.21,4,2,2,422,Repeat
C0354,2025-12-06,2025-04-06,20,112541.33,5627.0665,8,46,9.75,25,244,0,75027.55,4.0,25015.46,25,20,112541.33,2,4,4,244,Low-Engagement
C0355,2025-12-23,2025-03-28,18,96962.06999999999,5386.781666666666,7,39,7.5,8,270,0,56561.21,5.0,23252.5,8,18,96962.07,3,4,4,344,High-Value
C0356,2025-08-31,2025-04-05,7,14101.46,2014.4942857142855,4,11,12.857142857142858,122,148,1,4700.49,0.0,0.0,122,7,14101.46,1,1,2,112,At-Risk
C0357,2025-11-27,2025-03-20,21,122496.38,5833.160952380953,8,53,11.666666666666666,34,252,0,81664.25,6.0,30670.87,34,21,122496.38,2,4,4,244,Low-Engagement
C0358,2025-12-02,2025-05-03,9,15327.15,1703.0166666666667,6,14,15.555555555555555,29,213,0,7663.58,3.0,6093.2,29,9,15327.15,2,2,2,222,At-Risk
C0359,2025-10-16,2025-04-20,6,10212.65,1702.1083333333333,6,10,10.833333333333334,76,179,0,5106.32,1.0,3200.09,76,6,10212.65,1,1,1,111,At-Risk
C0360,2025-09-28,2025-02-12,5,9331.91,1866.382,3,9,14.0,94,228,1,2332.98,0.0,0.0,94,5,9331.91,1,1,1,111,At-Risk
C0361,2025-12-24,2025-05-18,10,30826.83,3082.683,6,14,9.5,7,220,0,15413.42,3.0,8023.900000000001,7,10,30826.83,4,2,3,423,Repeat
C0362,2025-12-09,2025-03-29,8,13606.0,1700.75,8,16,13.125,22,255,0,9070.67,2.0,2128.7200000000003,22,8,13606.0,2,2,2,222,At-Risk
C0363,2025-12-13,2025-05-11,13,35257.61,2712.123846153846,7,25,10.0,18,216,0,20566.94,4.0,11628.18,18,13,35257.61,3,3,3,333,High-Value
C0364,2025-11-21,2025-04-11,9,15468.5,1718.7222222222222,5,16,12.777777777777779,40,224,0,6445.21,2.0,1915.0700000000002,40,9,15468.5,2,2,2,222,At-Risk
C0365,2025-11-02,2025-04-12,8,15811.0,1976.375,6,13,13.75,59,204,0,7905.5,3.0,5729.4400000000005,59,8,15811.0,1,2,2,122,At-Risk
C0366,2025-12-18,2025-03-19,15,46810.19,3120.6793333333335,7,26,12.0,13,274,0,27305.94,6.0,19687.62,13,15,46810.19,3,3,3,333,High-Value
C0367,2025-12-13,2025-06-21,8,15309.36,1913.67,4,12,13.75,18,175,0,5103.12,3.0,4492.1900000000005,18,8,15309.36,3,2,2,322,Repeat
C0368,2025-12-09,2025-03-27,7,12543.92,1791.9885714285715,5,14,17.142857142857142,22,257,0,5226.63,1.0,2876.89,22,7,12543.92,2,1,1,211,At-Risk
C0369,2025-12-06,2025-04-13,14,40196.19,2871.156428571429,8,23,11.071428571428571,25,237,0,26797.46,3.0,9311.53,25,14,40196.19,2,3,3,233,Low-Engagement
C0370,2025-12-31,2025-03-11,22,125437.52,5701.705454545455,10,51,8.409090909090908,0,295,0,104531.27,5.0,31714.940000000002,0,22,125437.52,4,4,4,444,High-Value
C0371,2025-12-10,2025-05-21,15,91733.46,6115.564,8,35,7.0,21,203,0,61155.64,6.0,34235.81,21,15,91733.46,2,3,4,234,Low-Engagement
C0372,2025-12-27,2025-04-29,20,113523.25,5676.1625,8,39,10.0,4,242,0,75682.17,4.0,19247.67,4,20,113523.25,4,4,4,444,High-Value
C0373,2025-12-29,2025-04-20,24,125760.37,5240.015416666666,8,47,9.166666666666666,2,253,0,83840.25,10.0,51507.2,2,24,125760.37,4,4,4,444,High-Value
C0374,2025-12-28,2025-05-04,3,4581.9,1527.3,2,5,13.333333333333334,3,238,0,763.65,2.0,2186.91,3,3,4581.9,4,1,1,411,Low-Engagement
C0375,2025-12-30,2025-02-16,14,89641.79,6402.985,8,37,12.142857142857142,1,317,0,59761.19,4.0,25036.6,1,14,89641.79,4,3,4,434,High-Value
C0376,2025-12-31,2025-06-10,17,59989.590000000004,3528.7994117647063,7,31,8.823529411764707,0,204,0,34993.93,6.0,20660.05,0,17,59989.59,4,4,4,444,High-Value
C0377,2025-12-17,2025-05-04,17,35905.7,2112.1,6,30,13.823529411764707,14,227,0,17952.85,2.0,3636.09,14,17,35905.7,3,4,3,343,High-Value
C0378,2025-11-03,2025-01-20,19,106658.51,5613.605789473684,9,41,12.368421052631579,58,287,0,79993.88,3.0,16448.88,58,19,106658.51,1,4,4,144,Low-Engagement
C0379,2025-12-24,2025-03-07,7,14176.77,2025.2528571428572,6,14,13.571428571428571,7,292,0,7088.38,1.0,2758.99,7,7,14176.77,4,1,2,412,Low-Engagement
C0380,2025-12-18,2025-04-15,7,27421.559999999998,3917.365714285714,6,16,12.142857142857142,13,247,0,13710.78,3.0,12312.79,13,7,27421.56,3,1,3,313,Low-Engagement
C0381,2025-11-25,2025-04-04,17,105313.55,6194.914705882353,7,34,8.235294117647058,36,235,0,61432.9,4.0,23718.19,36,17,105313.55,2,4,4,244,Low-Engagement
C0382,2025-11-25,2025-01-28,8,16665.43,2083.17875,6,14,12.5,36,301,0,8332.72,1.0,1558.12,36,8,16665.43,2,2,2,222,At-Risk
C0383,2025-11-22,2025-02-25,8,15024.89,1878.11125,6,11,15.625,39,270,0,7512.44,3.0,6229.389999999999,39,8,15024.89,2,2,2,222,At-Risk
C0384,2025-11-22,2025-04-01,6,11886.029999999999,1981.0049999999999,3,9,19.166666666666668,39,235,0,2971.51,1.0,2001.62,39,6,11886.03,2,1,1,211,At-Risk
C0385,2025-12-27,2025-05-22,8,15442.27,1930.28375,4,13,6.25,4,219,0,5147.42,2.0,3611.6400000000003,4,8,15442.27,4,2,2,422,Repeat
C0386,2025-10-29,2025-03-28,9,15342.49,1704.721111111111,6,17,15.0,63,215,0,7671.24,1.0,1192.7,63,9,15342.49,1,2,2,122,At-Risk
C0387,2025-12-15,2025-04-09,12,37547.94,3128.9950000000003,7,22,8.333333333333334,16,250,0,21902.97,4.0,10539.11,16,12,37547.94,3,3,3,333,High-Value
C0388,2025-12-26,2025-02-15,21,122020.44,5810.4971428571425,11,42,12.857142857142858,5,314,0,111852.07,7.0,41039.0,5,21,122020.44,4,4,4,444,High-Value
C0389,2025-11-12,2025-06-09,7,14261.54,2037.3628571428574,5,9,20.0,49,156,0,5942.31,3.0,7671.19,49,7,14261.54,1,1,2,112,At-Risk
C0390,2025-12-20,2025-03-13,11,18851.31,1713.7554545454548,7,23,13.636363636363637,11,282,0,10996.6,2.0,3496.14,11,11,18851.31,3,3,2,332,Repeat
C0391,2025-12-22,2025-02-15,11,20777.97,1888.9063636363637,8,16,14.545454545454545,9,310,0,13851.98,3.0,6090.3,9,11,20777.97,3,2,2,322,Repeat
C0392,2025-12-11,2025-04-13,12,37873.55,3156.129166666667,9,22,11.666666666666666,20,242,0,28405.16,3.0,9589.1,20,12,37873.55,3,3,3,333,High-Value
C0393,2025-11-26,2025-03-10,15,38635.55,2575.7033333333334,8,30,12.333333333333334,35,261,0,25757.03,4.0,9466.04,35,15,38635.55,2,3,3,233,Low-Engagement
C0394,2025-12-13,2025-04-06,7,14851.49,2121.6414285714286,5,9,13.571428571428571,18,251,0,6188.12,2.0,4860.469999999999,18,7,14851.49,3,1,2,312,Low-Engagement
C0395,2025-12-23,2025-04-14,16,47661.729999999996,2978.8581249999997,8,32,12.5,8,253,0,31774.49,3.0,9209.529999999999,8,16,47661.73,3,4,3,343,High-Value
C0396,2025-12-25,2025-04-17,10,20862.239999999998,2086.2239999999997,6,17,16.0,6,252,0,10431.12,6.0,12487.619999999999,6,10,20862.24,4,2,2,422,Repeat
C0397,2025-09-11,2025-02-05,6,12784.76,2130.7933333333335,5,6,12.5,111,218,1,5326.98,0.0,0.0,111,6,12784.76,1,1,2,112,At-Risk
C0398,2025-11-23,2025-05-10,19,53888.65,2836.2447368421053,6,36,9.736842105263158,38,197,0,26944.32,9.0,25827.22,38,19,53888.65,2,4,4,244,Low-Engagement
C0399,2025-11-07,2025-05-08,5,7335.59,1467.118,5,7,10.0,54,183,0,3056.5,2.0,2750.07,54,5,7335.59,1,1,1,111,At-Risk
C0400,2025-12-18,2025-01-30,7,10411.51,1487.3585714285714,5,13,19.285714285714285,13,322,0,4338.13,1.0,1835.26,13,7,10411.51,3,1,1,311,Low-Engagement
C0401,2025-12-16,2025-04-22,22,123076.02,5594.364545454546,7,49,10.681818181818182,15,238,0,71794.34,7.0,46066.09,15,22,123076.02,3,4,4,344,High-Value
C0402,2025-11-20,2025-01-19,14,28597.75,2042.6964285714287,8,24,16.071428571428573,41,305,0,19065.17,1.0,2696.58,41,14,28597.75,2,3,3,233,Low-Engagement
C0403,2025-12-13,2025-04-08,5,6498.08,1299.616,5,9,12.0,18,249,0,2707.53,2.0,3360.13,18,5,6498.08,3,1,1,311,Low-Engagement
C0404,2025-12-06,2025-04-09,9,20023.94,2224.882222222222,5,15,15.0,25,241,0,8343.31,1.0,2508.68,25,9,20023.94,2,2,2,222,At-Risk
C0405,2025-12-15,2025-04-20,16,39313.23,2457.076875,8,26,10.0,16,239,0,26208.82,6.0,13093.32,16,16,39313.23,3,4,3,343,High-Value
C0406,2025-12-01,2025-03-12,15,29663.1,1977.54,9,26,12.333333333333334,30,264,0,22247.32,5.0,10225.2,30,15,29663.1,2,3,3,233,Low-Engagement
C0407,2025-12-26,2025-03-17,17,43553.549999999996,2561.9735294117645,6,32,10.588235294117647,5,284,0,21776.78,1.0,1640.85,5,17,43553.55,4,4,3,443,High-Value
C0408,2025-12-30,2025-03-11,24,114370.88,4765.453333333334,10,53,13.541666666666666,1,294,0,95309.07,7.0,34923.520000000004,1,24,114370.88,4,4,4,444,High-Value
C0409,2025-12-06,2025-02-16,9,17600.55,1955.6166666666666,7,15,10.555555555555555,25,293,0,10266.99,1.0,1928.07,25,9,17600.55,2,2,2,222,At-Risk
C0410,2025-11-27,2025-05-09,21,115038.32,5478.015238095239,7,44,11.428571428571429,34,202,0,67105.69,10.0,53643.92,34,21,115038.32,2,4,4,244,Low-Engagement
C0411,2025-12-28,2025-05-29,17,53624.34,3154.3729411764702,7,34,10.882352941176471,3,213,0,31280.86,7.0,22554.16,3,17,53624.34,4,4,4,444,High-Value
C0412,2025-10-21,2025-03-17,15,28609.48,1907.2986666666666,8,31,14.0,71,218,0,19072.99,2.0,2951.74,71,15,28609.48,1,3,3,133,Low-Engagement
C0413,2025-12-04,2025-05-03,7,13115.43,1873.6328571428571,5,11,17.857142857142858,27,215,0,5464.76,2.0,4185.12,27,7,13115.43,2,1,2,212,At-Risk
C0414,2025-12-31,2025-04-20,6,9711.3,1618.55,6,7,13.333333333333334,0,255,0,4855.65,1.0,1448.74,0,6,9711.3,4,1,1,411,Low-Engagement
C0415,2025-11-29,2025-08-27,3,5349.07,1783.0233333333333,3,4,13.333333333333334,32,94,0,1337.27,1.0,1327.54,32,3,5349.07,2,1,1,211,At-Risk
C0416,2025-11-25,2025-02-23,20,54924.7,2746.2349999999997,8,39,10.75,36,275,0,36616.47,5.0,14704.81,36,20,54924.7,2,4,4,244,Low-Engagement
C0417,2025-12-11,2025-02-04,12,29336.36,2444.6966666666667,8,21,8.75,20,310,0,19557.57,4.0,8887.47,20,12,29336.36,3,3,3,333,High-Value
C0418,2025-12-06,2025-02-03,15,40673.21,2711.5473333333334,8,25,11.0,25,306,0,27115.47,4.0,8294.67,25,15,40673.21,2,3,3,233,Low-Engagement
C0419,2025-09-25,2025-03-02,11,14681.640000000001,1334.6945454545455,5,17,12.272727272727273,97,207,1,6117.35,0.0,0.0,97,11,14681.64,1,3,2,132,Low-Engagement
C0420,2025-12-26,2025-06-29,8,15577.720000000001,1947.2150000000001,4,10,9.375,5,180,0,5192.57,6.0,11066.210000000001,5,8,15577.72,4,2,2,422,Repeat
C0421,2025-11-03,2025-05-27,6,9763.42,1627.2366666666667,5,8,13.333333333333334,58,160,0,4068.09,2.0,2510.84,58,6,9763.42,1,1,1,111,At-Risk
C0422,2025-11-30,2025-05-24,7,14038.91,2005.5585714285714,4,12,15.714285714285714,31,190,0,4679.64,2.0,3318.41,31,7,14038.91,2,1,2,212,At-Risk
C0423,2025-12-31,2025-04-02,19,91682.19,4825.378421052632,8,48,10.263157894736842,0,273,0,61121.46,6.0,29960.18,0,19,91682.19,4,4,4,444,High-Value
C0424,2025-12-24,2025-03-18,11,33293.27,3026.6609090909087,9,20,12.727272727272727,7,281,0,24969.95,4.0,12594.23,7,11,33293.27,4,2,3,423,Repeat
C0425,2025-12-25,2025-05-27,21,112557.56999999999,5359.884285714285,8,37,10.0,6,212,0,75038.38,10.0,54839.25,6,21,112557.57,4,4,4,444,High-Value
C0426,2025-11-02,2025-04-19,5,5309.12,1061.824,4,7,10.0,59,197,0,1769.71,2.0,1632.3700000000001,59,5,5309.12,1,1,1,111,At-Risk
C0427,2025-12-25,2025-02-10,16,39879.78,2492.48625,9,30,10.625,6,318,0,29909.84,8.0,24179.6,6,16,39879.78,4,4,3,443,High-Value
C0428,2025-12-28,2025-05-30,9,16388.33,1820.9255555555558,6,16,12.777777777777779,3,212,0,8194.17,3.0,5152.490000000001,3,9,16388.33,4,2,2,422,Repeat
C0429,2025-11-03,2025-02-05,15,53507.990000000005,3567.1993333333335,9,26,9.333333333333334,58,271,0,40130.99,1.0,4249.09,58,15,53507.99,1,3,4,134,Low-Engagement
C0430,2025-11-15,2025-02-09,17,95952.15,5644.244117647058,9,39,10.0,46,279,0,71964.11,2.0,10134.23,46,17,95952.15,1,4,4,144,Low-Engagement
C0431,2025-12-03,2025-02-24,19,104722.03,5511.685789473684,10,37,13.421052631578947,28,282,0,87268.36,4.0,21921.38,28,19,104722.03,2,4,4,244,Low-Engagement
C0432,2025-12-22,2025-01-16,8,11707.75,1463.46875,7,11,14.375,9,340,0,6829.52,2.0,3046.16,9,8,11707.75,3,2,1,321,Repeat
C0433,2025-12-28,2025-04-06,10,14600.99,1460.099,7,16,16.0,3,266,0,8517.24,4.0,7719.89,3,10,14600.99,4,2,2,422,Repeat
C0434,2025-12-14,2025-04-26,12,65234.11,5436.175833333334,7,25,10.416666666666666,17,232,0,38053.23,4.0,18450.25,17,12,65234.11,3,3,4,334,High-Value
C0435,2025-12-12,2025-04-05,26,147005.78,5654.068461538462,9,50,8.846153846153847,19,251,0,110254.34,6.0,40157.64,19,26,147005.78,3,4,4,344,High-Value
C0436,2025-12-18,2025-01-29,6,8413.49,1402.2483333333332,6,9,12.5,13,323,0,4206.74,1.0,1837.42,13,6,8413.49,3,1,1,311,Low-Engagement
C0437,2025-12-30,2025-01-19,18,81230.26000000001,4512.792222222222,9,41,10.833333333333334,1,345,0,60922.7,3.0,14036.03,1,18,81230.26,4,4,4,444,High-Value
C0438,2025-09-30,2025-04-19,7,16251.7,2321.671428571429,4,13,19.285714285714285,92,164,1,5417.23,0.0,0.0,92,7,16251.7,1,1,2,112,At-Risk
C0439,2025-12-05,2025-04-22,4,8947.99,2236.9975,4,5,6.25,26,227,0,2982.66,2.0,4218.639999999999,26,4,8947.99,2,1,1,211,At-Risk
C0440,2025-12-29,2025-05-07,21,110422.91,5258.23380952381,7,48,12.142857142857142,2,236,0,64413.36,9.0,48299.59,2,21,110422.91,4,4,4,444,High-Value
C0441,2025-12-20,2025-02-14,19,114931.18000000001,6049.009473684211,9,42,9.473684210526315,11,309,0,86198.38,6.0,35052.72,11,19,114931.18,3,4,4,344,High-Value
C0442,2025-11-01,2025-03-02,5,12063.18,2412.636,4,12,17.0,60,244,0,4021.06,1.0,2233.27,60,5,12063.18,1,1,1,111,At-Risk
C0443,2025-12-21,2025-04-09,22,63567.96,2889.4527272727273,9,34,11.590909090909092,10,256,0,47675.97,9.0,26434.89,10,22,63567.96,3,4,4,344,High-Value
C0444,2025-12-27,2025-03-17,15,45570.89,3038.059333333333,9,28,10.0,4,285,0,34178.17,5.0,17147.87,4,15,45570.89,4,3,3,433,High-Value
C0445,2025-08-31,2025-01-25,14,25204.22,1800.3014285714287,7,28,14.642857142857142,122,218,1,14702.46,0.0,0.0,122,14,25204.22,1,3,3,133,Low-Engagement
C0446,2025-12-08,2025-03-27,12,23991.74,1999.3116666666667,8,19,13.333333333333334,23,256,0,15994.49,1.0,2616.64,23,12,23991.74,2,3,3,233,Low-Engagement
C0447,2025-04-17,2025-01-25,10,15361.23,1536.123,4,17,14.0,258,82,1,5120.41,0.0,0.0,258,10,15361.23,1,2,2,122,At-Risk
C0448,2025-11-23,2025-08-03,8,9319.85,1164.98125,3,12,16.875,38,112,0,2329.96,5.0,4674.89,38,8,9319.85,2,2,1,221,At-Risk
C0449,2025-12-26,2025-02-28,15,39257.7,2617.18,9,28,15.333333333333334,5,301,0,29443.28,5.0,10424.59,5,15,39257.7,4,3,3,433,High-Value
C0450,2025-12-30,2025-01-07,18,94328.45,5240.469444444444,10,39,12.5,1,357,0,78607.04,4.0,23475.72,1,18,94328.45,4,4,4,444,High-Value
C0451,2025-11-07,2025-01-07,7,6533.93,933.4185714285715,5,10,15.0,54,304,0,2722.47,1.0,1566.18,54,7,6533.93,1,2,1,121,At-Risk
C0452,2025-11-08,2025-04-15,10,17569.99,1756.9990000000003,7,11,14.5,53,207,0,10249.16,2.0,2070.96,53,10,17569.99,1,2,2,122,At-Risk
C0453,2025-12-05,2025-07-23,5,18032.670000000002,3606.5340000000006,4,7,8.0,26,135,0,6010.89,1.0,2438.24,26,5,18032.67,2,1,2,212,At-Risk
C0454,2025-09-16,2025-04-29,6,10504.0,1750.6666666666667,5,10,11.666666666666666,106,140,1,4376.67,0.0,0.0,106,6,10504.0,1,1,1,111,At-Risk
C0455,2025-12-31,2025-01-31,19,97240.13,5117.901578947369,9,39,12.894736842105264,0,334,0,72930.1,8.0,36578.61,0,19,97240.13,4,4,4,444,High-Value
C0456,2025-12-27,2025-04-24,10,25788.71,2578.871,8,21,13.5,4,247,0,17192.47,2.0,2435.04,4,10,25788.71,4,2,3,423,Repeat
C0457,2025-12-17,2025-03-12,9,44368.58,4929.8422222222225,7,16,11.666666666666666,14,280,0,25881.67,4.0,13329.99,14,9,44368.58,3,2,3,323,Repeat
C0458,2025-12-17,2025-01-18,12,35823.4,2985.2833333333333,11,21,8.333333333333334,14,333,0,32838.12,4.0,12061.99,14,12,35823.4,3,3,3,333,High-Value
C0459,2025-12-06,2025-02-07,16,80922.52,5057.6575,7,33,11.5625,25,302,0,47204.8,3.0,13616.46,25,16,80922.52,2,3,4,234,Low-Engagement
C0460,2025-12-31,2025-03-31,24,122296.32,5095.68,10,50,8.75,0,275,0,101913.6,9.0,48511.83,0,24,122296.32,4,4,4,444,High-Value
C0461,2025-12-19,2025-01-15,16,85793.2,5362.075,7,35,12.1875,12,338,0,50046.03,2.0,11703.88,12,16,85793.2,3,3,4,334,High-Value
C0462,2025-10-15,2025-02-02,6,7389.6,1231.6000000000001,3,8,13.333333333333334,77,255,0,1847.4,2.0,852.16,77,6,7389.6,1,1,1,111,At-Risk
C0463,2025-12-10,2025-03-24,6,5581.030000000001,930.1716666666667,4,12,14.166666666666666,21,261,0,1860.34,1.0,730.14,21,6,5581.03,2,1,1,211,At-Risk
C0464,2025-12-18,2025-05-01,7,7601.14,1085.8771428571429,4,12,10.0,13,231,0,2533.71,3.0,5453.62,13,7,7601.14,3,2,1,321,Repeat
C0465,2025-12-10,2025-05-09,11,17706.93,1609.7209090909091,8,19,17.272727272727273,21,215,0,11804.62,3.0,5455.37,21,11,17706.93,2,3,2,232,Low-Engagement
C0466,2025-11-28,2025-03-09,8,21883.24,2735.405,6,13,8.75,33,264,0,10941.62,3.0,6301.5599999999995,33,8,21883.24,2,2,2,222,At-Risk
C0467,2025-12-31,2025-02-28,9,22607.84,2511.9822222222224,8,15,14.444444444444445,0,306,0,15071.89,4.0,8562.61,0,9,22607.84,4,2,2,422,Repeat
C0468,2025-11-24,2025-02-23,10,17723.329999999998,1772.3329999999999,6,16,13.0,37,274,0,8861.66,1.0,80.0,37,10,17723.33,2,2,2,222,At-Risk
C0469,2025-12-26,2025-02-02,21,55375.24,2636.9161904761904,10,33,11.428571428571429,5,327,0,46146.03,9.0,19979.43,5,21,55375.24,4,4,4,444,High-Value
C0470,2025-11-10,2025-01-30,7,14268.75,2038.392857142857,7,12,15.714285714285714,51,284,0,8323.44,1.0,2091.27,51,7,14268.75,1,1,2,112,At-Risk
C0471,2025-12-26,2025-04-13,15,80170.37,5344.691333333333,7,37,11.666666666666666,5,257,0,46766.05,8.0,46246.86,5,15,80170.37,4,3,4,434,High-Value
C0472,2025-08-19,2025-06-24,6,12703.29,2117.215,3,9,5.833333333333333,134,56,1,3175.82,0.0,0.0,134,6,12703.29,1,1,1,111,At-Risk
C0473,2025-12-13,2025-02-07,25,123998.61,4959.9444,11,56,9.6,18,309,0,113665.39,6.0,21920.989999999998,18,25,123998.61,3,4,4,344,High-Value
C0474,2025-09-16,2025-07-26,3,6653.77,2217.9233333333336,2,5,10.0,106,52,1,1108.96,0.0,0.0,106,3,6653.77,1,1,1,111,At-Risk
C0475,2025-11-19,2025-02-16,8,13567.39,1695.92375,5,13,10.625,42,276,0,5653.08,1.0,1543.72,42,8,13567.39,2,2,2,222,At-Risk
C0476,2025-11-29,2025-03-19,11,18987.04,1726.0945454545456,7,20,15.0,32,255,0,11075.77,3.0,3985.94,32,11,18987.04,2,3,2,232,Low-Engagement
C0477,2025-12-30,2025-02-26,22,101687.09,4622.140454545454,9,46,7.954545454545454,1,307,0,76265.32,5.0,20271.67,1,22,101687.09,4,4,4,444,High-Value
C0478,2025-12-06,2025-05-03,7,9317.11,1331.0157142857145,5,11,9.285714285714286,25,217,0,3882.13,4.0,6221.91,25,7,9317.11,2,2,1,221,At-Risk
